Name,E155-29.d
Comment,Taken from tables 1,2, 3. Bin in Q and x guessed by us.
Reference,arXiv:hep-ex/0204028v1
Process type,G2
Number of points,20
Number of uncorr.errors,3
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,xSec,Uncorr.Err.0,Uncorr.Err.1,Uncorr.Err.2,Th.Factor,FiducialCuts,
E155-29.d.0,102,55.50148225,0.8944271909999159,0.8672991374746168,0.9215552445252149,0.021,0.018500000000000003,0.0235,0.009,0.036,0.0008811,0.0,0.021
E155-29.d.1,102,55.50148225,0.9486832980505138,0.9215552445252149,0.9987460731103327,0.026,0.0235,0.032,0.02,0.021,0.0008766,0.0,0.026
E155-29.d.2,102,55.50148225,1.0488088481701516,0.9987460731103327,1.0944921366346447,0.038,0.032,0.0495,-0.030101074681304085,0.014,0.0008658,0.0009634345167284749,0.038
E155-29.d.3,102,55.50148225,1.140175425099138,1.0944921366346447,1.202543244583245,0.061,0.0495,0.0795,-0.03404691927613616,0.013,0.0008451,0.0009611997674348822,0.061
E155-29.d.4,102,55.50148225,1.2649110640673518,1.202543244583245,1.3032759252836128,0.098,0.0795,0.1265,0.009081386558919918,0.013,0.0008118,0.001148994086814613,0.098
E155-29.d.5,102,55.50148225,1.3416407864998738,1.3032759252836128,1.3779271744364845,0.155,0.1265,0.2,-0.0038063435833882585,0.013,0.0007605,0.0014058554123458568,0.155
E155-29.d.6,102,55.50148225,1.4142135623730951,1.3779271744364845,1.4316756184960195,0.245,0.2,0.3125,0.014581051138919887,0.014,0.0006795,0.0011908849947107607,0.245
E155-29.d.7,102,55.50148225,1.449137674618944,1.4316756184960195,1.4665997307418683,0.38,0.3125,0.4475,-0.012674605457800452,0.024,0.0005579999999999999,0.0016226822105195934,0.38
E155-29.d.8,102,55.50148225,1.6431676725154984,1.5293371620797624,1.7569981829512344,0.061,0.042499999999999996,0.0795,0.08569990931467716,0.084,0.0008451,0.0011389180090142668,0.061
E155-29.d.9,102,55.50148225,1.8708286933869707,1.7569981829512344,1.9842231948636369,0.098,0.0795,0.1265,-0.012806971652168927,0.018,0.0008118,0.0012487586171779762,0.098
E155-29.d.10,102,55.50148225,2.0976176963403033,1.9842231948636369,2.199895291492285,0.155,0.1265,0.2,0.016616253207037305,0.012,0.0007605,0.0011946492328582493,0.155
E155-29.d.11,102,55.50148225,2.3021728866442674,2.199895291492285,2.3859953468449806,0.245,0.2,0.3125,0.013465447704454491,0.011,0.0006795,0.0009625494949335058,0.245
E155-29.d.12,102,55.50148225,2.4698178070456938,2.3859953468449806,2.5291268140773253,0.38,0.3125,0.48,0.01724054652709392,0.01,0.0005579999999999999,0.0013778608982787037,0.38
E155-29.d.13,102,55.50148225,2.588435821108957,2.5291268140773253,2.6170935660867736,0.58,0.48,0.6799999999999999,0.003256767259967391,0.008,0.00037799999999999997,0.0010562262472806959,0.58
E155-29.d.14,102,55.50148225,2.6457513110645907,2.6170935660867736,2.674409056042408,0.78,0.6799999999999999,0.8800000000000001,0.004194248203572786,0.004,0.00019799999999999993,0.00031299971763166444,0.78
E155-29.d.15,102,55.50148225,2.6645825188948455,2.4236605060870406,2.9055045317026504,0.155,0.11,0.2,-0.036224989652788524,0.039,0.0007605,0.0011041086387288779,0.155
E155-29.d.16,102,55.50148225,3.146426544510455,2.9055045317026504,3.382909379340613,0.245,0.2,0.3125,0.019521066132228822,0.025,0.0006795,0.0009050535462700406,0.245
E155-29.d.17,102,55.50148225,3.6193922141707713,3.382909379340613,3.8283590309040205,0.38,0.3125,0.48,0.007646306106105635,0.021,0.0005579999999999999,0.001257666654696378,0.38
E155-29.d.18,102,55.50148225,4.03732584763727,3.8283590309040205,4.163423982771357,0.58,0.48,0.6799999999999999,-0.0032964977941551702,0.017,0.00037799999999999997,0.0008470206602926799,0.58
E155-29.d.19,102,55.50148225,4.2895221179054435,4.163423982771357,4.41562025303953,0.78,0.6799999999999999,0.8800000000000001,0.010807247431968248,0.009,0.00019799999999999993,0.00022140267615778337,0.78
